#TimeZone=India Standard Time,format=V2,isweekly=false
#FidessaCode,ReutersCode,Venue,TimeZone,Time,CumulatedPercentage
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:30:00,0.4946
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:35:00,0.5042
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:40:00,0.5144
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:45:00,0.5258
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:50:00,0.5368
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:55:00,0.5473
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:00:00,0.5602
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:05:00,0.5726
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:10:00,0.5858
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:15:00,0.5988
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:20:00,0.613
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:25:00,0.6279
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:30:00,0.6446
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:35:00,0.66
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:40:00,0.6778
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:45:00,0.6952
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:50:00,0.7155
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,14:55:00,0.7343
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:00:00,0.7553
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:05:00,0.7778
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:10:00,0.8032
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:15:00,0.8271
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:20:00,0.8548
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:25:00,0.8829
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,15:30:00,1
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,0:00:00,0
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:00:00,0
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:15:00,0.0157
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:20:00,0.0305
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:25:00,0.0442
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:30:00,0.0573
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:35:00,0.071
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:40:00,0.0824
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:45:00,0.0943
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:50:00,0.1048
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,9:55:00,0.115
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:00:00,0.1251
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:05:00,0.1355
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:10:00,0.145
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:15:00,0.1532
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:20:00,0.1615
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:25:00,0.1693
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:30:00,0.178
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:35:00,0.1864
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:40:00,0.1945
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:45:00,0.2024
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:50:00,0.2099
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,10:55:00,0.2176
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:00:00,0.2249
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:05:00,0.2312
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:10:00,0.2382
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:15:00,0.2446
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:20:00,0.2511
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:25:00,0.2573
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:30:00,0.2632
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:35:00,0.2689
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:40:00,0.2746
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:45:00,0.2801
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:50:00,0.2853
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,11:55:00,0.2913
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:00:00,0.2972
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:05:00,0.3032
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:10:00,0.3089
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:15:00,0.3145
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:20:00,0.3204
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:25:00,0.3256
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:30:00,0.3315
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:35:00,0.3372
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:40:00,0.3428
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:45:00,0.3484
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:50:00,0.3547
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,12:55:00,0.3608
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:00:00,0.3673
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:05:00,0.3742
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:10:00,0.3811
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:15:00,0.3878
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:20:00,0.3954
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:25:00,0.4028
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:30:00,0.4105
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:35:00,0.4184
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:40:00,0.427
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:45:00,0.4354
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:50:00,0.4452
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,13:55:00,0.4561
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:00:00,0.4662
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:05:00,0.4776
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:10:00,0.4899
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:15:00,0.5007
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:20:00,0.5122
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:25:00,0.5261
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:30:00,0.5408
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:35:00,0.5556
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:40:00,0.5698
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:45:00,0.5855
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:50:00,0.6037
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,14:55:00,0.623
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:00:00,0.6431
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:05:00,0.662
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:10:00,0.6849
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:15:00,0.7071
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:20:00,0.7323
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:25:00,0.7562
TTAN.IN,TITN.NS,NSI-MAIN,India Standard Time,15:30:00,1
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,0:00:00,0
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:00:00,0
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:15:00,0.0155
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:20:00,0.03
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:25:00,0.045
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:30:00,0.0589
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:35:00,0.0712
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:40:00,0.0838
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:45:00,0.0951
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:50:00,0.1067
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,9:55:00,0.1164
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:00:00,0.1259
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:05:00,0.1364
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:10:00,0.1454
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:15:00,0.1539
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:20:00,0.1631
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:25:00,0.1717
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:30:00,0.1793
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:35:00,0.1872
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:40:00,0.1951
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:45:00,0.2021
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:50:00,0.2096
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,10:55:00,0.2161
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:00:00,0.2228
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:05:00,0.2289
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:10:00,0.2351
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:15:00,0.2422
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:20:00,0.2483
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:25:00,0.2551
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:30:00,0.2611
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:35:00,0.2672
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:40:00,0.2734
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:45:00,0.2794
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:50:00,0.2847
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,11:55:00,0.2904
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:00:00,0.2962
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:05:00,0.3014
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:10:00,0.3065
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:15:00,0.3125
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:20:00,0.3182
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:25:00,0.3235
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:30:00,0.3293
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:35:00,0.3348
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:40:00,0.3412
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:45:00,0.3473
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:50:00,0.3531
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,12:55:00,0.36
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:00:00,0.3662
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:05:00,0.3728
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:10:00,0.3793
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:15:00,0.3871
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:20:00,0.3942
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:25:00,0.4023
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:30:00,0.41
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:35:00,0.4186
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:40:00,0.428
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:45:00,0.4374
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:50:00,0.4472
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,13:55:00,0.4574
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:00:00,0.4679
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:05:00,0.4793
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:10:00,0.49
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:15:00,0.5022
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:20:00,0.5143
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:25:00,0.5288
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:30:00,0.5442
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:35:00,0.5578
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:40:00,0.5723
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:45:00,0.5895
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:50:00,0.6073
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,14:55:00,0.624
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:00:00,0.6444
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:05:00,0.667
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:10:00,0.6887
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:15:00,0.7115
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:20:00,0.7368
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:25:00,0.7658
SUNP.IN,SUN.NS,NSI-MAIN,India Standard Time,15:30:00,1
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,0:00:00,0
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:00:00,0
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:15:00,0.0299
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:20:00,0.0528
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:25:00,0.0782
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:30:00,0.101
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:35:00,0.1231
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:40:00,0.1444
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:45:00,0.1617
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:50:00,0.1783
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,9:55:00,0.1953
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:00:00,0.21
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:05:00,0.2239
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:10:00,0.2371
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:15:00,0.2514
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:20:00,0.265
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:25:00,0.2779
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:30:00,0.289
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:35:00,0.3012
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:40:00,0.3121
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:45:00,0.322
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:50:00,0.332
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,10:55:00,0.3416
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:00:00,0.3503
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:05:00,0.3596
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:10:00,0.3683
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:15:00,0.3771
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:20:00,0.3863
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:25:00,0.3947
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:30:00,0.4026
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:35:00,0.411
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:40:00,0.4194
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:45:00,0.4269
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:50:00,0.4349
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,11:55:00,0.4414
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:00:00,0.4481
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:05:00,0.4547
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:10:00,0.4623
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:15:00,0.4696
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:20:00,0.4768
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:25:00,0.4835
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:30:00,0.4906
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:35:00,0.4982
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:40:00,0.5048
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:45:00,0.5115
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:50:00,0.5182
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,12:55:00,0.5257
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:00:00,0.5339
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:05:00,0.5419
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:10:00,0.5498
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:15:00,0.5581
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:20:00,0.566
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:25:00,0.5756
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:30:00,0.5843
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:35:00,0.593
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:40:00,0.6022
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:45:00,0.6126
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:50:00,0.6224
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,13:55:00,0.6336
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:00:00,0.644
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:05:00,0.655
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:10:00,0.6655
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:15:00,0.6783
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:20:00,0.6914
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:25:00,0.704
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:30:00,0.7163
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:35:00,0.73
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:40:00,0.7439
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:45:00,0.7598
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:50:00,0.7767
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,14:55:00,0.7937
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:00:00,0.81
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:05:00,0.8262
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:10:00,0.8464
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:15:00,0.8679
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:20:00,0.8872
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:25:00,0.9091
BAF.IN,BJFN.NS,NSI-MAIN,India Standard Time,15:30:00,1
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,0:00:00,0
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:00:00,0
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:15:00,0.0201
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:20:00,0.04
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:25:00,0.0571
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:30:00,0.0745
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:35:00,0.0889
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:40:00,0.1033
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:45:00,0.1171
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:50:00,0.1297
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,9:55:00,0.1433
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:00:00,0.1551
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:05:00,0.1675
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:10:00,0.1798
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:15:00,0.1901
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:20:00,0.2014
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:25:00,0.212
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:30:00,0.222
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:35:00,0.2305
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:40:00,0.2394
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:45:00,0.2484
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:50:00,0.2565
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,10:55:00,0.2643
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:00:00,0.272
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:05:00,0.2793
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:10:00,0.2873
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:15:00,0.2943
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:20:00,0.3013
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:25:00,0.3084
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:30:00,0.3157
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:35:00,0.322
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:40:00,0.3278
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:45:00,0.3347
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:50:00,0.3413
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,11:55:00,0.3477
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:00:00,0.3537
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:05:00,0.3593
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:10:00,0.3647
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:15:00,0.3704
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:20:00,0.3763
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:25:00,0.3817
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:30:00,0.388
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:35:00,0.3944
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:40:00,0.4001
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:45:00,0.407
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:50:00,0.4136
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,12:55:00,0.421
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:00:00,0.428
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:05:00,0.4358
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:10:00,0.4433
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:15:00,0.4514
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:20:00,0.4596
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:25:00,0.4673
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:30:00,0.4756
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:35:00,0.4843
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:40:00,0.4938
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:45:00,0.5036
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:50:00,0.5142
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,13:55:00,0.5254
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:00:00,0.5366
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:05:00,0.5481
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:10:00,0.5605
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:15:00,0.5747
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:20:00,0.589
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:25:00,0.6037
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:30:00,0.6196
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:35:00,0.6344
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:40:00,0.6495
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:45:00,0.6654
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:50:00,0.6822
